SubscriptionID,CustomerID,CustomerName,Email,Country,Plan,BillingCycle,SubscriptionStartDate,SubscriptionEndDate,Status,AutoRenew,PaymentMethod,DiscountPercent,AmountPaidUSD,SignupChannel,LastUpdated
SUB009320,C009320,Rohit Moore,rohitmoore9320@hotmail.com,Germany,Basic,Quarterly,30-07-2025,28-10-2025,Cancelled,No,Bank Transfer,0,29.97,Partner,25-09-2025
SUB002610,C002610,Aditya Thomas,adityathomas2610@outlook.com,India,Standard,Yearly,26-12-2025,21-12-2026,Paused,No,NetBanking,0,239.88,Sales,25-02-2026
SUB004585,C004585,Liam Singh,liamsingh4585@hotmail.com,USA,Enterprise,Yearly,09-08-2022,,Active,No,UPI,0,1199.88,Web,05-09-2022
SUB002538,C002538,Olivia Anderson,oliviaanderson2538@yahoo.com,Australia,Premium,Quarterly,18-11-2022,16-02-2023,Cancelled,No,Debit Card,15,101.97,Web,01-02-2023
SUB004715,C004715,Pooja Reddy,poojareddy4715@hotmail.com,UAE,Basic,Yearly,28-08-2025,,Active,No,Debit Card,0,119.88,Mobile App,19-10-2025
SUB004352,C004352,Riya Chopra,riyachopra4352@gmail.com,UAE,Enterprise,Monthly,02-03-2022,,Active,Yes,UPI,5,94.99,Mobile App,24-03-2022
SUB012810,C012810,Kunal Bose,kunalbose12810@yahoo.com,Germany,Basic,Yearly,24-06-2024,,Active,No,UPI,0,119.88,Mobile App,06-08-2024
SUB001541,C001541,Manish Smith,manishsmith1541@hotmail.com,Canada,Standard,Yearly,16-02-2023,11-02-2024,Cancelled,No,Bank Transfer,0,239.88,Mobile App,19-04-2023
SUB013718,C013718,Meera Moore,meeramoore13718@company.com,Singapore,Basic,Monthly,03-11-2024,03-12-2024,Expired,No,Bank Transfer,0,9.99,Partner,07-01-2025
SUB000225,C000225,Noah Brown,noahbrown225@company.com,UK,Standard,Quarterly,17-09-2024,,Active,Yes,NetBanking,0,59.97,Web,15-11-2024
SUB004333,C004333,Kiran Reddy,kiranreddy4333@hotmail.com,USA,Standard,Yearly,01-03-2024,,Active,No,Bank Transfer,0,239.88,Sales,12-04-2024
SUB009262,C009262,Neha Kapoor,nehakapoor9262@gmail.com,UAE,Standard,Yearly,01-10-2025,26-09-2026,Paused,No,PayPal,0,239.88,Partner,06-10-2025
SUB017762,C017762,Neha Malhotra,nehamalhotra17762@gmail.com,Germany,Standard,Yearly,09-06-2025,,Active,No,Credit Card,0,239.88,Sales,09-06-2025
SUB009587,C009587,Aditya Anderson,adityaanderson9587@yahoo.com,Singapore,Premium,Quarterly,01-02-2022,,Active,Yes,NetBanking,0,119.97,Partner,06-03-2022
SUB006336,C006336,Priya Jackson,priyajackson6336@hotmail.com,India,Premium,Quarterly,21-03-2022,19-06-2022,Cancelled,No,Debit Card,20,95.98,Sales,21-03-2022
SUB001535,C001535,Ananya Gupta,ananyagupta1535@company.com,UAE,Standard,Quarterly,25-11-2025,,Active,Yes,Debit Card,20,47.98,Web,21-02-2026
SUB012543,C012543,Isha Bhat,ishabhat12543@yahoo.com,UK,Enterprise,Monthly,16-02-2023,,Active,Yes,Debit Card,0,99.99,Partner,28-02-2023
SUB000445,C000445,Kunal Khan,kunalkhan445@hotmail.com,UK,Basic,Yearly,21-05-2025,,Active,No,NetBanking,15,101.9,Partner,09-06-2025
SUB012471,C012471,Rahul Saxena,rahulsaxena12471@gmail.com,Germany,Enterprise,Yearly,02-06-2024,,Active,No,Debit Card,15,1019.9,Web,05-06-2024
SUB018907,C018907,John Sharma,johnsharma18907@outlook.com,UAE,Standard,Monthly,09-11-2024,,Active,Yes,PayPal,0,19.99,Web,27-01-2025
SUB005801,C005801,Emma Kapoor,emmakapoor5801@company.com,USA,Premium,Monthly,01-11-2025,,Active,Yes,Credit Card,5,37.99,Mobile App,01-11-2025
SUB000371,C000371,Kiran Taylor,kirantaylor371@outlook.com,Germany,Premium,Yearly,07-07-2022,02-07-2023,Cancelled,No,Bank Transfer,10,431.89,Web,17-09-2022
SUB011097,C011097,Kunal Sharma,kunalsharma11097@hotmail.com,France,Premium,Monthly,22-10-2023,21-11-2023,Paused,No,Credit Card,0,39.99,Mobile App,19-01-2024
SUB008589,C008589,Liam Patel,liampatel8589@yahoo.com,Singapore,Basic,Quarterly,28-11-2023,,Active,Yes,Bank Transfer,0,29.97,Sales,20-02-2024
SUB019309,C019309,Aditya Verma,adityaverma19309@company.com,France,Enterprise,Monthly,27-02-2023,,Active,Yes,PayPal,5,94.99,Web,20-05-2023
SUB019959,C019959,Kunal Brown,kunalbrown19959@hotmail.com,France,Standard,Yearly,25-03-2025,,Active,No,NetBanking,0,239.88,Web,11-06-2025
SUB016547,C016547,Nikhil Gupta,nikhilgupta16547@company.com,Canada,Enterprise,Yearly,15-01-2024,,Active,No,Debit Card,0,1199.88,Web,19-01-2024
SUB007991,C007991,Olivia Verma,oliviaverma7991@hotmail.com,Canada,Basic,Monthly,30-03-2024,29-04-2024,Cancelled,No,Debit Card,5,9.49,Partner,14-05-2024
SUB001237,C001237,Amit Bhat,amitbhat1237@gmail.com,France,Basic,Quarterly,24-02-2024,,Active,Yes,NetBanking,0,29.97,Mobile App,12-05-2024
SUB013728,C013728,Mason Patel,masonpatel13728@yahoo.com,France,Basic,Yearly,21-09-2022,,Active,No,NetBanking,10,107.89,Mobile App,07-10-2022
SUB014355,C014355,Saurav Khan,sauravkhan14355@gmail.com,Singapore,Premium,Yearly,09-12-2022,04-12-2023,Expired,No,Debit Card,5,455.89,Web,26-01-2023
SUB018350,C018350,Rohit Smith,rohitsmith18350@yahoo.com,Singapore,Enterprise,Monthly,10-10-2023,09-11-2023,Paused,No,Debit Card,0,99.99,Web,04-11-2023
SUB003586,C003586,Manish Gupta,manishgupta3586@company.com,UAE,Enterprise,Quarterly,04-06-2025,,Active,No,NetBanking,0,299.97,Sales,22-08-2025
SUB014899,C014899,Neha Jain,nehajain14899@outlook.com,UK,Enterprise,Yearly,21-08-2022,,Active,No,PayPal,0,1199.88,Partner,25-08-2022
SUB011433,C011433,Saurav Reddy,sauravreddy11433@outlook.com,UK,Premium,Monthly,30-04-2024,,Active,Yes,UPI,5,37.99,Partner,06-06-2024
SUB006948,C006948,Isha Brown,ishabrown6948@outlook.com,France,Enterprise,Monthly,30-10-2022,,Active,Yes,Bank Transfer,0,99.99,Partner,27-12-2022
SUB006247,C006247,Ananya Bose,ananyabose6247@company.com,France,Standard,Yearly,29-10-2022,,Active,No,Bank Transfer,15,203.9,Mobile App,05-12-2022
SUB009297,C009297,Pooja Taylor,poojataylor9297@company.com,Canada,Premium,Monthly,02-11-2023,,Active,Yes,NetBanking,0,39.99,Mobile App,24-01-2024
SUB011095,C011095,Noah Joshi,noahjoshi11095@outlook.com,India,Basic,Yearly,10-01-2024,04-01-2025,Paused,No,UPI,0,119.88,Web,23-01-2024
SUB005432,C005432,Noah Chopra,noahchopra5432@outlook.com,Australia,Enterprise,Monthly,17-07-2024,,Active,Yes,NetBanking,5,94.99,Mobile App,05-09-2024
SUB019705,C019705,Divya Brown,divyabrown19705@outlook.com,UAE,Enterprise,Monthly,01-02-2022,03-03-2022,Paused,No,Bank Transfer,0,99.99,Partner,15-02-2022
SUB017593,C017593,Ananya Gupta,ananyagupta17593@yahoo.com,Singapore,Basic,Monthly,19-06-2023,,Active,Yes,NetBanking,0,9.99,Partner,29-07-2023
SUB012998,C012998,John Joshi,johnjoshi12998@yahoo.com,Germany,Standard,Quarterly,05-02-2025,,Active,Yes,Debit Card,0,59.97,Sales,12-04-2025
SUB018427,C018427,Rohit Malhotra,rohitmalhotra18427@gmail.com,Australia,Premium,Monthly,26-02-2024,27-03-2024,Paused,No,UPI,5,37.99,Web,16-04-2024
SUB006015,C006015,Isabella Iyer,isabellaiyer6015@hotmail.com,France,Standard,Quarterly,20-06-2023,,Active,Yes,PayPal,0,59.97,Mobile App,13-08-2023
SUB003823,C003823,Divya Singh,divyasingh3823@outlook.com,UK,Enterprise,Quarterly,07-02-2024,,Active,Yes,Debit Card,5,284.97,Mobile App,18-03-2024
SUB006495,C006495,Isabella Bose,isabellabose6495@yahoo.com,USA,Premium,Yearly,20-08-2022,,Active,No,UPI,10,431.89,Mobile App,22-09-2022
SUB014738,C014738,Meera Smith,meerasmith14738@company.com,Germany,Basic,Monthly,11-05-2022,10-06-2022,Expired,No,UPI,0,9.99,Mobile App,19-07-2022
SUB000934,C000934,Emma Davis,emmadavis934@yahoo.com,Singapore,Enterprise,Monthly,18-06-2023,,Active,Yes,PayPal,0,99.99,Web,23-06-2023
SUB004049,C004049,Mason Gupta,masongupta4049@gmail.com,France,Enterprise,Yearly,06-09-2023,31-08-2024,Cancelled,No,UPI,0,1199.88,Web,20-11-2023
SUB018844,C018844,Kunal Verma,kunalverma18844@outlook.com,UK,Premium,Yearly,31-10-2025,,Active,No,Debit Card,5,455.89,Partner,16-12-2025
SUB008722,C008722,Arjun Taylor,arjuntaylor8722@company.com,UAE,Enterprise,Monthly,04-02-2025,,Active,Yes,PayPal,10,89.99,Web,21-04-2025
SUB008873,C008873,Riya Patel,riyapatel8873@yahoo.com,UAE,Basic,Quarterly,12-10-2023,10-01-2024,Cancelled,No,Credit Card,0,29.97,Partner,05-11-2023
SUB007622,C007622,Sophia Iyer,sophiaiyer7622@yahoo.com,UAE,Standard,Monthly,27-03-2023,26-04-2023,Paused,No,PayPal,10,17.99,Partner,30-04-2023
SUB011955,C011955,Sneha Kapoor,snehakapoor11955@gmail.com,France,Premium,Monthly,02-03-2025,01-04-2025,Expired,No,UPI,15,33.99,Mobile App,15-04-2025
SUB001673,C001673,Neha Chopra,nehachopra1673@outlook.com,Canada,Standard,Yearly,30-06-2024,25-06-2025,Expired,No,NetBanking,0,239.88,Sales,21-07-2024
SUB018742,C018742,Manish Sharma,manishsharma18742@company.com,Germany,Enterprise,Quarterly,23-12-2022,,Active,Yes,Debit Card,0,299.97,Partner,19-03-2023
SUB015320,C015320,Divya Khan,divyakhan15320@company.com,Canada,Enterprise,Monthly,01-08-2024,,Active,Yes,PayPal,0,99.99,Mobile App,16-10-2024
SUB018365,C018365,Pooja Davis,poojadavis18365@company.com,India,Enterprise,Quarterly,10-09-2022,09-12-2022,Cancelled,No,UPI,10,269.97,Sales,07-10-2022
SUB006697,C006697,Liam Johnson,liamjohnson6697@yahoo.com,Canada,Basic,Monthly,07-06-2025,,Active,Yes,PayPal,0,9.99,Partner,15-07-2025
SUB006016,C006016,Sneha Wilson,snehawilson6016@yahoo.com,Australia,Enterprise,Yearly,30-12-2024,,Active,No,NetBanking,0,1199.88,Sales,14-03-2025
SUB013785,C013785,Ananya Malhotra,ananyamalhotra13785@hotmail.com,France,Enterprise,Monthly,22-10-2023,,Active,Yes,Bank Transfer,0,99.99,Mobile App,06-11-2023
SUB015780,C015780,Liam Gupta,liamgupta15780@outlook.com,UAE,Enterprise,Quarterly,15-12-2022,,Active,Yes,Credit Card,0,299.97,Sales,06-03-2023
SUB008931,C008931,Neha Gupta,nehagupta8931@yahoo.com,UK,Standard,Monthly,05-06-2024,05-07-2024,Cancelled,No,UPI,0,19.99,Mobile App,15-08-2024
SUB003453,C003453,Ava Reddy,avareddy3453@hotmail.com,France,Standard,Yearly,07-01-2023,,Active,No,Debit Card,0,239.88,Sales,16-02-2023
SUB007585,C007585,Rahul Patel,rahulpatel7585@outlook.com,Canada,Enterprise,Monthly,13-04-2023,13-05-2023,Paused,No,PayPal,10,89.99,Partner,24-05-2023
SUB015353,C015353,Manish Gupta,manishgupta15353@gmail.com,Singapore,Standard,Quarterly,22-12-2024,,Active,Yes,Bank Transfer,0,59.97,Partner,16-01-2025
SUB010612,C010612,Sneha Singh,snehasingh10612@outlook.com,France,Premium,Monthly,18-05-2022,17-06-2022,Cancelled,No,Bank Transfer,0,39.99,Web,27-05-2022
SUB014948,C014948,Noah Johnson,noahjohnson14948@outlook.com,UAE,Standard,Quarterly,12-02-2024,12-05-2024,Paused,No,PayPal,0,59.97,Mobile App,03-03-2024
SUB016714,C016714,Riya Brown,riyabrown16714@outlook.com,India,Premium,Yearly,05-12-2025,30-11-2026,Cancelled,No,PayPal,15,407.9,Sales,01-02-2026
SUB005599,C005599,Liam Johnson,liamjohnson5599@yahoo.com,India,Standard,Yearly,03-06-2023,28-05-2024,Cancelled,No,Debit Card,0,239.88,Mobile App,08-06-2023
SUB002724,C002724,Mason Smith,masonsmith2724@outlook.com,Singapore,Enterprise,Yearly,15-01-2025,,Active,No,NetBanking,0,1199.88,Partner,27-01-2025
SUB019324,C019324,Sophia Das,sophiadas19324@yahoo.com,India,Premium,Monthly,01-02-2024,02-03-2024,Cancelled,No,Bank Transfer,0,39.99,Web,11-02-2024
SUB013954,C013954,Nikhil Singh,nikhilsingh13954@outlook.com,Germany,Basic,Monthly,18-09-2022,18-10-2022,Cancelled,No,Debit Card,5,9.49,Sales,11-12-2022
SUB010965,C010965,Aditya Taylor,adityataylor10965@company.com,Singapore,Standard,Monthly,24-10-2024,23-11-2024,Expired,No,Credit Card,0,19.99,Web,26-12-2024
SUB013965,C013965,Isha Kapoor,ishakapoor13965@yahoo.com,Singapore,Basic,Quarterly,21-08-2024,,Active,Yes,NetBanking,0,29.97,Web,24-08-2024
SUB011448,C011448,Priya Das,priyadas11448@company.com,Singapore,Basic,Yearly,14-01-2024,,Active,No,PayPal,15,101.9,Web,12-04-2024
SUB011597,C011597,Ananya Roy,ananyaroy11597@gmail.com,India,Premium,Quarterly,20-08-2022,,Active,Yes,Bank Transfer,0,119.97,Sales,30-08-2022
SUB007088,C007088,Isha Brown,ishabrown7088@outlook.com,UK,Premium,Yearly,20-08-2025,15-08-2026,Expired,No,UPI,0,479.88,Mobile App,15-11-2025
SUB003061,C003061,Sophia Gupta,sophiagupta3061@yahoo.com,Australia,Standard,Yearly,04-07-2025,,Active,No,Debit Card,5,227.89,Partner,04-09-2025
SUB015099,C015099,Divya Moore,divyamoore15099@company.com,India,Basic,Monthly,07-08-2025,,Active,Yes,NetBanking,10,8.99,Partner,12-10-2025
SUB007888,C007888,Meera Johnson,meerajohnson7888@outlook.com,Singapore,Premium,Yearly,30-10-2025,,Active,No,PayPal,10,431.89,Web,02-11-2025
SUB014036,C014036,Liam Smith,liamsmith14036@hotmail.com,Germany,Standard,Monthly,14-03-2025,,Active,Yes,NetBanking,15,16.99,Web,27-05-2025
SUB016259,C016259,Meera Brown,meerabrown16259@yahoo.com,USA,Premium,Quarterly,19-02-2023,,Active,Yes,NetBanking,0,119.97,Mobile App,17-03-2023
SUB009952,C009952,Kunal Jain,kunaljain9952@gmail.com,UK,Premium,Monthly,03-04-2022,03-05-2022,Paused,No,Debit Card,0,39.99,Partner,02-06-2022
SUB003859,C003859,Kunal Wilson,kunalwilson3859@outlook.com,Germany,Basic,Yearly,21-04-2024,,Active,No,Credit Card,15,101.9,Web,21-06-2024
SUB006981,C006981,Manish Sharma,manishsharma6981@company.com,Singapore,Standard,Quarterly,26-08-2023,,Active,No,Credit Card,0,59.97,Partner,21-11-2023
SUB009658,C009658,Noah Davis,noahdavis9658@yahoo.com,UAE,Premium,Yearly,05-02-2023,,Active,No,Debit Card,5,455.89,Partner,12-03-2023
SUB003121,C003121,Kiran Nair,kirannair3121@gmail.com,UK,Standard,Monthly,12-12-2023,,Active,Yes,Credit Card,5,18.99,Web,17-01-2024
SUB016716,C016716,Meera Kapoor,meerakapoor16716@yahoo.com,Singapore,Standard,Monthly,26-04-2023,,Active,Yes,Debit Card,5,18.99,Partner,27-06-2023
SUB012482,C012482,Saurav Taylor,sauravtaylor12482@yahoo.com,Canada,Enterprise,Quarterly,19-05-2023,,Active,Yes,Credit Card,15,254.97,Web,03-08-2023
SUB015973,C015973,Noah Smith,noahsmith15973@gmail.com,USA,Standard,Yearly,15-02-2023,,Active,No,Credit Card,0,239.88,Partner,16-02-2023
SUB004350,C004350,Ananya Joshi,ananyajoshi4350@outlook.com,USA,Basic,Yearly,27-10-2023,,Active,No,Credit Card,5,113.89,Sales,08-01-2024
SUB016486,C016486,Emma Davis,emmadavis16486@outlook.com,India,Standard,Quarterly,10-05-2023,08-08-2023,Cancelled,No,Debit Card,0,59.97,Partner,22-06-2023
SUB002570,C002570,Meera Verma,meeraverma2570@outlook.com,France,Standard,Quarterly,31-07-2022,,Active,Yes,Credit Card,0,59.97,Partner,10-10-2022
SUB016980,C016980,Isabella Reddy,isabellareddy16980@yahoo.com,Canada,Premium,Quarterly,12-12-2023,,Active,Yes,NetBanking,0,119.97,Web,19-01-2024
SUB011060,C011060,Pooja Singh,poojasingh11060@company.com,UAE,Standard,Monthly,24-06-2025,24-07-2025,Paused,No,UPI,0,19.99,Mobile App,15-09-2025
SUB016670,C016670,Priya Smith,priyasmith16670@company.com,USA,Basic,Monthly,07-08-2022,,Active,No,UPI,0,9.99,Mobile App,06-09-2022
SUB008013,C008013,Aditya Jackson,adityajackson8013@company.com,UK,Basic,Quarterly,19-06-2022,,Active,Yes,Debit Card,0,29.97,Web,26-08-2022
SUB005358,C005358,Aditya Kapoor,adityakapoor5358@company.com,USA,Enterprise,Yearly,12-05-2023,,Active,No,UPI,15,1019.9,Web,02-08-2023
SUB019847,C019847,Riya Bose,riyabose19847@gmail.com,USA,Standard,Quarterly,07-11-2024,05-02-2025,Cancelled,No,PayPal,0,59.97,Web,24-01-2025
SUB002856,C002856,Sophia Jackson,sophiajackson2856@gmail.com,India,Standard,Quarterly,05-06-2025,,Active,Yes,Credit Card,5,56.97,Partner,19-07-2025
SUB015184,C015184,Ava Taylor,avataylor15184@company.com,UK,Basic,Monthly,28-12-2025,27-01-2026,Cancelled,No,Credit Card,5,9.49,Mobile App,06-03-2026
SUB005186,C005186,Rahul Chopra,rahulchopra5186@outlook.com,UAE,Premium,Quarterly,26-02-2022,,Active,No,UPI,0,119.97,Web,18-03-2022
SUB002631,C002631,Rohit Moore,rohitmoore2631@company.com,Canada,Standard,Monthly,14-07-2023,,Active,Yes,Bank Transfer,0,19.99,Partner,03-10-2023
SUB012160,C012160,Sneha Malhotra,snehamalhotra12160@company.com,Singapore,Enterprise,Yearly,06-10-2024,01-10-2025,Cancelled,No,Bank Transfer,5,1139.89,Mobile App,16-10-2024
SUB000046,C000046,Rahul Johnson,rahuljohnson46@company.com,India,Standard,Yearly,31-10-2024,,Active,No,Bank Transfer,0,239.88,Sales,20-12-2024
SUB004384,C004384,Nikhil Khan,nikhilkhan4384@company.com,USA,Premium,Monthly,22-07-2023,,Active,Yes,Credit Card,5,37.99,Web,05-08-2023
SUB003756,C003756,Noah Malhotra,noahmalhotra3756@outlook.com,India,Enterprise,Monthly,29-05-2022,,Active,Yes,Bank Transfer,0,99.99,Partner,02-06-2022
SUB013778,C013778,Meera Thomas,meerathomas13778@yahoo.com,Australia,Standard,Monthly,18-02-2025,,Active,Yes,Bank Transfer,15,16.99,Web,08-05-2025
SUB005372,C005372,Rahul Smith,rahulsmith5372@outlook.com,UAE,Basic,Quarterly,04-06-2023,02-09-2023,Expired,No,Credit Card,10,26.97,Sales,17-06-2023
SUB011643,C011643,Noah Davis,noahdavis11643@outlook.com,UK,Basic,Monthly,05-12-2025,,Active,Yes,PayPal,20,7.99,Sales,29-12-2025
SUB010111,C010111,Rohit Singh,rohitsingh10111@company.com,UK,Basic,Monthly,15-11-2023,,Active,Yes,NetBanking,0,9.99,Mobile App,29-11-2023
SUB006737,C006737,Isabella Malhotra,isabellamalhotra6737@hotmail.com,UK,Enterprise,Quarterly,05-08-2023,,Active,Yes,Bank Transfer,5,284.97,Partner,20-09-2023
SUB018663,C018663,Isabella Smith,isabellasmith18663@outlook.com,India,Standard,Quarterly,04-05-2025,,Active,Yes,Debit Card,20,47.98,Web,23-07-2025
SUB002508,C002508,Saurav Roy,sauravroy2508@hotmail.com,Australia,Enterprise,Yearly,13-07-2024,08-07-2025,Paused,No,PayPal,10,1079.89,Mobile App,18-07-2024
SUB001987,C001987,Vikram Smith,vikramsmith1987@company.com,USA,Basic,Quarterly,20-03-2024,,Active,Yes,Credit Card,15,25.47,Sales,31-05-2024
SUB010428,C010428,Divya Smith,divyasmith10428@company.com,India,Basic,Yearly,31-01-2023,26-01-2024,Cancelled,No,Debit Card,0,119.88,Mobile App,15-03-2023
SUB004254,C004254,Aditya Nair,adityanair4254@yahoo.com,Singapore,Basic,Quarterly,21-01-2022,,Active,Yes,Credit Card,0,29.97,Sales,01-04-2022
SUB001587,C001587,Amit Wilson,amitwilson1587@company.com,UK,Enterprise,Quarterly,02-12-2023,,Active,Yes,NetBanking,0,299.97,Mobile App,08-01-2024
SUB008601,C008601,Noah Jain,noahjain8601@yahoo.com,Singapore,Premium,Yearly,03-07-2023,,Active,No,Debit Card,0,479.88,Partner,19-08-2023
SUB010179,C010179,John Wilson,johnwilson10179@outlook.com,Singapore,Enterprise,Monthly,26-03-2022,,Active,No,UPI,0,99.99,Partner,07-06-2022
SUB012505,C012505,Sneha Johnson,snehajohnson12505@hotmail.com,Australia,Basic,Quarterly,21-08-2023,,Active,No,Debit Card,0,29.97,Partner,24-10-2023
SUB006476,C006476,Ananya Johnson,ananyajohnson6476@yahoo.com,France,Premium,Quarterly,10-02-2023,,Active,Yes,Debit Card,0,119.97,Web,27-02-2023
SUB002859,C002859,Kiran Taylor,kirantaylor2859@yahoo.com,Singapore,Standard,Monthly,22-01-2023,21-02-2023,Cancelled,No,PayPal,0,19.99,Web,17-03-2023
SUB007338,C007338,Neha Iyer,nehaiyer7338@hotmail.com,UK,Enterprise,Monthly,29-03-2024,,Active,Yes,UPI,0,99.99,Web,15-04-2024
SUB004495,C004495,Divya Iyer,divyaiyer4495@yahoo.com,UAE,Enterprise,Quarterly,26-07-2023,,Active,Yes,UPI,0,299.97,Sales,19-08-2023
SUB013200,C013200,Riya Kapoor,riyakapoor13200@company.com,Germany,Basic,Monthly,01-02-2023,,Active,Yes,NetBanking,0,9.99,Mobile App,05-04-2023
SUB018730,C018730,Saurav Joshi,sauravjoshi18730@outlook.com,Australia,Standard,Quarterly,09-11-2024,,Active,Yes,Bank Transfer,0,59.97,Mobile App,12-11-2024
SUB005035,C005035,Emma Taylor,emmataylor5035@hotmail.com,Australia,Standard,Quarterly,06-04-2025,,Active,Yes,NetBanking,0,59.97,Web,30-06-2025
SUB018757,C018757,Nikhil Bhat,nikhilbhat18757@yahoo.com,India,Premium,Quarterly,16-06-2024,,Active,Yes,Credit Card,0,119.97,Partner,22-07-2024
SUB001600,C001600,Nikhil Khan,nikhilkhan1600@gmail.com,Australia,Basic,Yearly,17-01-2025,12-01-2026,Paused,No,NetBanking,0,119.88,Mobile App,14-02-2025
SUB013028,C013028,Sophia Moore,sophiamoore13028@yahoo.com,Germany,Standard,Quarterly,29-01-2023,,Active,Yes,PayPal,5,56.97,Sales,18-03-2023
SUB015683,C015683,Isha Gupta,ishagupta15683@outlook.com,Germany,Premium,Monthly,31-07-2022,,Active,Yes,PayPal,10,35.99,Sales,21-08-2022
SUB002637,C002637,Ava Thomas,avathomas2637@hotmail.com,Germany,Enterprise,Monthly,29-07-2025,,Active,Yes,NetBanking,10,89.99,Web,23-09-2025
SUB004121,C004121,Sophia Malhotra,sophiamalhotra4121@yahoo.com,UK,Premium,Yearly,08-01-2023,,Active,No,Credit Card,0,479.88,Partner,06-02-2023
SUB008045,C008045,Riya Verma,riyaverma8045@hotmail.com,Canada,Basic,Monthly,21-03-2025,,Active,Yes,Debit Card,0,9.99,Sales,18-05-2025
SUB010409,C010409,Emma Joshi,emmajoshi10409@hotmail.com,Germany,Enterprise,Yearly,20-08-2024,,Active,No,Debit Card,0,1199.88,Sales,01-11-2024
SUB010767,C010767,Meera Roy,meeraroy10767@gmail.com,USA,Standard,Monthly,23-03-2022,,Active,Yes,Bank Transfer,10,17.99,Partner,02-04-2022
SUB003063,C003063,Nikhil Saxena,nikhilsaxena3063@hotmail.com,France,Standard,Quarterly,25-03-2024,23-06-2024,Cancelled,No,Debit Card,0,59.97,Partner,11-05-2024
SUB017322,C017322,Sneha Bose,snehabose17322@yahoo.com,UAE,Basic,Quarterly,21-10-2024,,Active,No,PayPal,0,29.97,Mobile App,27-11-2024
SUB004742,C004742,Isabella Malhotra,isabellamalhotra4742@hotmail.com,India,Standard,Monthly,08-02-2023,10-03-2023,Expired,No,PayPal,0,19.99,Sales,15-02-2023
SUB015824,C015824,Rohit Nair,rohitnair15824@yahoo.com,Australia,Premium,Monthly,06-06-2025,,Active,No,Debit Card,0,39.99,Web,26-06-2025
SUB018013,C018013,Vikram Das,vikramdas18013@outlook.com,Canada,Standard,Quarterly,14-09-2023,,Active,Yes,Debit Card,0,59.97,Mobile App,30-09-2023
SUB016694,C016694,Isha Moore,ishamoore16694@company.com,USA,Basic,Quarterly,23-04-2023,,Active,No,NetBanking,15,25.47,Sales,25-04-2023
SUB015213,C015213,Emma Mehta,emmamehta15213@hotmail.com,Singapore,Premium,Monthly,02-04-2024,,Active,Yes,Bank Transfer,0,39.99,Mobile App,09-06-2024
SUB019631,C019631,Kunal Davis,kunaldavis19631@company.com,Australia,Basic,Yearly,03-09-2023,28-08-2024,Cancelled,No,UPI,0,119.88,Web,09-09-2023
SUB015094,C015094,Rohit Moore,rohitmoore15094@outlook.com,Germany,Basic,Monthly,04-02-2023,,Active,Yes,Bank Transfer,0,9.99,Sales,09-03-2023
SUB009703,C009703,Rohit Brown,rohitbrown9703@gmail.com,Canada,Enterprise,Monthly,30-07-2023,29-08-2023,Expired,No,NetBanking,0,99.99,Mobile App,29-09-2023
